Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,Unnamed: 74,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),Unnamed: 130,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2022,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,HYX,14,2.0,4,Auto(AV-S1),28,33,30,36.2024,47.3936,40.5066,27.6734,32.7817,29.7602,,,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,1,Y,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1200,1200,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-03-01,29011,,N,N,,,N,N,,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,6,6,,NHYXV02.0KE3,7,,,,,,,,,,,,,,,500.0,,323,273,301,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,HYX,48,2.5,4,Auto(AM-S8),19,27,22,24.4142,38.4543,29.2141,19.3767,27.1338,22.2375,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,8,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-06-01,30017,,N,N,,,N,N,,N,,Y,E-CVVT is an electric device that improve fuel efficiency and reduce toxic exhaust gas by allowing the timing of the intake valves to be changed while the engine is on opration.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W30,N,No,,,,,,,,,,,5,5,,NHYXT02.5VP5,5,,,,,,,,,,,,,,,,1500.0,462,330,403,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,HYX,46,2.5,4,Auto(S8),21,27,23,26.9,40.2,31.6054,21.1786,27.1154,23.4933,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-06-01,30016,,N,N,,,N,N,,N,,Y,E-CVVT is an electric device that improve fuel efficiency and reduce toxic exhaust gas by allowing the timing of the intake valves to be changed while the engine is on opration.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W20,N,No,,,,,,,,,,,5,5,,NHYXT02.5VR5,5,,,,,,,,,,,,,,,,1250.0,424,330,382,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,HYX,28,2.5,4,Auto(AM-S8),21,28,24,27.3,39.3,31.6487,21.4659,27.6779,23.8775,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,8,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1450,1450,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-06-01,29301,,N,N,,,N,N,,N,,Y,Fixed3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W30,Y,Yes,,,,,,,,,,,5,5,,NHYXT02.5MP5,5,,,,,,,,,,,,,,,,750.0,417,324,375,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,HYX,26,2.5,4,Auto(S8),22,25,24,28.4,40.1,32.6924,22.2521,25.2363,23.5027,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1450,1450,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-06-01,29298,,N,N,,,N,N,,N,,Y,Fixed3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,5,5,,NHYXT02.5MR3,7,,,,,,,,,,,,,,,,750.0,402,349,378,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid,HYX,32,1.6,4,Auto(AM-S6),33,30,32,44.0,42.5,43.3121,33.2328,29.8515,31.621,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1100,1100,,,,,,,,,,,,,,,,,,,,SIDI; Hybrid; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,2021-06-01,29318,,N,N,,,N,N,,N,,Y,Fixed 3,N,,Battery(s),,1.0,Lithium Ion,,270.0,5.5,37.1,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1.0,Other,PMSM,44,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,7,7,,NHYXT01.6M13,7,,,,,,,,,,,,,,,1000.0,,269,300,283,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid Blue,HYX,33,1.6,4,Auto(AM-S6),36,31,34,48.0,45.0,46.6019,36.2848,31.4672,33.9461,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1050,1050,,,,,,,,,,,,,,,,,,,,SIDI; Hybrid; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,2021-06-01,29319,,Y,N,,,N,N,,N,,Y,Fixed 3,N,,Battery(s),,1.0,Lithium Ion,,270.0,5.5,37.1,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1.0,Other,PMSM,44,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,7,7,,NHYXT01.6M13,7,,,,,,,,,,,,,,,1250.0,,247,285,264,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,3,2.5,4,Auto(S8),24,29,26,30.3102,40.8326,34.2861,23.6043,28.6585,25.639,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1350,1350,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-02-01,28902,,N,N,,,N,N,,N,,Y,E-CVVT is an electric device that improve fuel efficiency and reduce toxic exhaust gas by allowing the timing of the intake valves to be changed while the engine is on opration.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W20,N,No,NX4 2.5 8AT AWD,,,,,,,,,,5,5,,NHYXT02.5LR5,5,,,,,,,,,,,,,,,,250.0,380,313,349,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid,HYX,5,1.6,4,Auto(AM-S6),37,36,37,50.7,48.0,49.4483,37.3332,35.7681,36.6123,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,950,950,,,,,,,,,,,,,,,,,,,,SIDI; Hybrid; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,2021-03-01,29062,,N,N,,,N,N,,N,,Y,Fixed 3,N,,Battery(s),,1.0,Lithium Ion,,270.0,5.5,39.6,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1.0,Other,PMSM,44,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,8,8,,NHYXT01.6L13,7,,,,,,,,,,,,,,,1750.0,,240,251,245,,,,,,,
2022,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid Blue,HYX,6,1.6,4,Auto(AM-S6),38,38,38,49.6,50.9,50.1767,37.5943,37.9043,37.7332,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,N,N,A,All Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,950,950,,,,,,,,,,,,,,,,,,,,SIDI; Hybrid; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,2021-03-01,29063,,Y,N,,,N,N,,N,,Y,Fixed 3,N,,Battery(s),,1.0,Lithium Ion,,270.0,5.5,39.6,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1.0,Other,PMSM,44,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,8,8,,NHYXT01.6L13,7,,,,,,,,,,,,,,,1750.0,,238,237,238,,,,,,,
2022,Nissan,INFINITI,QX50 AWD,NSX,991,2.0,4,Auto(AV-S8),22,28,25,29.1195,41.8656,33.7423,22.0,28.0,25.3089,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,8,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-12-02,30375,,N,,,,N,N,,N,N.A.,Y,"INT:ECM controlled, Motor driven EXH:ECM controlled, Oil pressure driven",N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 5W-30,N,No,,,,,,,,,,,5,5,,NNSXT02.0AVC,6,,,,,,,,,,,,,,,,2250.0,405,319,366,,,,,,,
2022,Nissan,INFINITI,QX55 AWD,NSX,993,2.0,4,Auto(AV-S8),22,28,25,28.9154,40.458,33.1745,22.0,28.4195,24.9063,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,8,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-04-06,29001,,N,,,,N,N,,N,N.A.,Y,"INT:ECM controlled, Motor driven EXH:ECM controlled, Oil pressure driven",N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 5W-30,N,No,,,,,,,,,,,5,5,,NNSXT02.0AVB,6,,,,,,,,,,,,,,,,2250.0,406,314,364,,,,,,,
2022,Jaguar Land Rover L,Jaguar,E-PACE,JLX,540,2.0,4,Auto(S9),20,26,23,25.9478,37.3858,30.0905,20.4918,25.6807,22.5414,,TC,Turbocharged,SA,Semi-Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-07-19,29520,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,Jaguar E-PACE,,,,,,,30.3,,,5,5,,NJLXT02.0RTV,7,,,,,,,,,,,,,,,,3000.0,438,349,398,,,,,,,
2022,Jaguar Land Rover L,Jaguar,E-PACE MHEV,JLX,541,2.0,4,Auto(S9),21,26,23,26.5239,36.1314,30.1291,20.8906,25.6084,22.7791,,TC,Turbocharged,SA,Semi-Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-07-19,29284,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1.0,Lithium Ion,,48.0,8.0,370.0,On-Board,,,Not applicable,,,,,,,,1.0,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,Jaguar E-PACE MHEV,,,,,,,30.3,,,5,5,,NJLXT02.0RTF,7,,,,,,,,,,,,,,,,3000.0,429,350,394,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-PACE,JLX,768,2.0,4,Auto(S8),22,27,24,27.883,37.7232,31.5913,21.8954,26.6469,23.8056,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1850,1850,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-10-25,30107,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System,Y,Continuously variable inlet valve lift,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20 GF4,Y,Yes,F-PACE,,,,,,,31.8,,,5,5,,NJLXJ02.0RTX,7,,,,,,,,,,,,,,,,2750.0,392,333,365,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-PACE P340 MHEV,JLX,773,3.0,6,Auto(S8),20,27,22,24.7501,37.5523,29.2351,19.6583,26.5822,22.2684,,TS,Turbocharged+Supercharged,SA,Semi-Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-11-29,30648,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1.0,Lithium Ion,,48.0,8.0,370.0,On-Board,,,Not applicable,,,,,,,,1.0,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-PACE P340 MHEV,,,,,,,29.5,,,5,5,,NJLXJ03.0FSC,7,,,,,,,,,,,,,,,,3500.0,455,336,402,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-PACE P400 MHEV,JLX,774,3.0,6,Auto(S8),19,26,22,24.4,36.6,28.7059,19.3663,25.7386,21.7944,,TS,Turbocharged+Supercharged,SA,Semi-Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-11-26,30898,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1.0,Lithium Ion,,48.0,8.0,370.0,On-Board,,,Not applicable,,,,,,,,1.0,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-PACE P400 MHEV,,,,,,,28.8,,,5,5,,NJLXJ03.0FSC,7,,,,,,,,,,,,,,,,3500.0,459,346,408,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-PACE SVR,JLX,770,5.0,8,Auto(S8),15,21,17,18.8472,29.7137,22.5598,15.1979,21.3781,17.4707,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2600,2600,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-10-04,29591,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-Pace SVR,,,,,,,22.7,,,3,3,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,6500.0,585,415,509,,,,,,,
2022,FCA US LLC,Jeep,Cherokee 4X4,CRX,555,2.0,4,Auto(A9),21,29,24,26.7,41.8,31.8829,21.0347,29.2741,24.0852,,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1450,1450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2022-01-17,30807,,N,N,,,N,N,,N,,Y,electro-hydraulic control,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5w-30,Y,Yes,,,,,,,,,,,5,5,,NCRXT02.05P0,5,,,,,,,,,,,,,,,,750.0,423,304,369,,,,,,,
2022,FCA US LLC,Jeep,Cherokee 4X4,CRX,556,2.4,4,Auto(A9),21,29,24,26.7,42.3,32.0128,21.0347,29.0,24.1812,,,Naturally Aspirated,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1450,1450,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2022-01-17,30797,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0w-20,Y,Yes,,,,,,,,,,,5,5,,NCRXT02.45P1,6,,,,,,,,,,,,,,,,750.0,422,306,370,,,,,,,
2022,FCA US LLC,Jeep,Cherokee 4X4,CRX,557,3.2,6,Auto(A9),19,27,22,24.2,38.8,29.1331,19.22,27.3565,22.1899,,,Naturally Aspirated,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2022-01-17,30799,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,,,,,,,,,,5,5,,NCRXT03.25P0,5,,,,,,,,,,,,,,,,1500.0,462,325,400,,,,,,,
2022,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,559,3.2,6,Auto(A9),18,24,21,22.8996,34.7,27.0371,18.2644,24.0,20.6882,,,Naturally Aspirated,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2022-01-17,30802,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,,,,,,,,,,4,4,,NCRXT03.25P0,5,,,,,,,,,,,,,,,,2000.0,484,369,432,,,,,,,
2022,FCA US LLC,Jeep,Compass 4X4,CRX,504,2.4,4,Auto(A9),22,30,25,27.7,43.2,33.0335,21.7524,30.1602,24.8726,,,Naturally Aspirated,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1400,1400,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-09-27,30028,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0w-20,Y,Yes,,,,,,,,,,,5,5,,NCRXT02.45P1,6,,,,,,,,,,,,,,,,500.0,409,295,358,,,,,,,
2022,FCA US LLC,Jeep,Renegade 4x4,CRX,545,1.3,4,Auto(A9),23,29,26,29.9,43.5,34.7953,23.3153,29.0,26.0302,,TC,Turbocharged,A,Automatic,,9,Y,N,A,All Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1350,1350,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2021-11-08,30512,,N,N,,,N,N,,N,,Y,Mulit-air-electro-hydraulic control,Y,Mulit-air-electro-hydraulic control,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,5,,NCRXT01.35P0,6,,,,,,,,,,,,,,,,250.0,381,306,347,,,,,,,
