Year,Manufacturer,Division,Car_Model,City_FE_Alternative,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,Annual_Fuel_Cost_Conventional,Annual_Fuel_Cost_Alternative,Fuel_Efficiency_Rating,GHG_Rating,Savings_5Yrs,Spending_5Yrs,City_CO2,Hwy_CO2,Comb_CO2
2024,Toyota,LEXUS,LS 500,18.0,29.0,22.0,2950,,5,5,,5000.0,482,309,404
2024,Toyota,LEXUS,LS 500 AWD,17.0,27.0,21.0,3050,,4,4,,5500.0,519,327,432
2024,Toyota,LEXUS,LS 500h AWD,22.0,29.0,25.0,2600,,5,5,,3250.0,400,307,358
2024,Toyota,LEXUS,LS 500h AWD,22.0,29.0,25.0,2600,,5,5,,3250.0,400,307,358
2024,Maserati,MASERATI,Ghibli GT,18.0,25.0,20.0,3200,,4,4,,6250.0,503,354,436
2024,Maserati,MASERATI,Ghibli Modena AWD,17.0,25.0,20.0,3200,,4,4,,6250.0,534,361,457
2024,Maserati,MASERATI,Ghibli Modena RWD,18.0,25.0,20.0,3200,,4,4,,6250.0,503,354,436
2024,Maserati,MASERATI,Ghibli Trofeo,13.0,20.0,16.0,4050,,3,3,,10500.0,654,446,560
2024,MAZDA,MAZDA,MAZDA3 5-Door 2WD,27.0,35.0,30.0,1800,,6,6,750.0,,328,254,294
2024,MAZDA,MAZDA,MAZDA3 5-Door 2WD,26.0,36.0,30.0,1800,,6,6,750.0,,339,244,296
2024,MAZDA,MAZDA,MAZDA3 5-Door 4WD,23.0,31.0,26.0,2100,,5,5,,750.0,380,285,337
2024,MAZDA,MAZDA,MAZDA3 5-Door 4WD,26.0,33.0,29.0,1850,,6,6,500.0,,343,272,311
2024,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC,24.0,33.0,27.0,2400,,5,5,,2250.0,374,269,327
2024,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC,22.0,31.0,25.0,2600,,5,5,,3250.0,409,290,355
2024,BMW,Mini,COOPER COUNTRYMAN,26.0,32.0,28.0,2300,,6,6,,1750.0,344,273,312
2024,BMW,Mini,COOPER COUNTRYMAN ALL4,23.0,31.0,26.0,2500,,5,5,,2750.0,379,285,337
2024,BMW,Mini,COOPER S CLUBMAN,25.0,35.0,29.0,2200,,6,6,,1250.0,349,256,307
2024,BMW,Mini,COOPER S CLUBMAN,22.0,32.0,25.0,2600,,5,5,,3250.0,405,278,348
2024,BMW,Mini,COOPER S CLUBMAN ALL4,23.0,32.0,27.0,2400,,5,5,,2250.0,379,275,332
2024,BMW,Mini,COOPER S COUNTRYMAN,24.0,33.0,28.0,2300,,6,6,,1750.0,362,271,321
2024,BMW,Mini,COOPER S COUNTRYMAN ALL4,23.0,31.0,26.0,2500,,5,5,,2750.0,389,283,341
2024,BMW,Mini,JCW COUNTRYMAN ALL4,24.0,30.0,26.0,2500,,5,5,,2750.0,376,293,338
2024,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,23.0,31.0,26.0,2500,,5,5,,2750.0,381,286,339
2024,Nissan,NISSAN,ALTIMA,27.0,39.0,32.0,1700,,6,6,1250.0,,324,230,282
2024,Nissan,NISSAN,ALTIMA AWD,26.0,36.0,30.0,1800,,6,6,750.0,,341,250,300
2024,Nissan,NISSAN,ALTIMA SL/SR,27.0,37.0,31.0,1750,,6,6,1000.0,,328,238,287
2024,Nissan,NISSAN,ALTIMA SR,25.0,34.0,29.0,1850,,6,6,500.0,,350,263,311
2024,Nissan,NISSAN,KICKS,31.0,36.0,33.0,1650,,6,6,1500.0,,287,248,269
2024,Nissan,NISSAN,SENTRA,30.0,40.0,34.0,1600,,7,7,1750.0,,297,220,262
2024,Nissan,NISSAN,SENTRA SR,30.0,38.0,33.0,1650,,6,6,1500.0,,297,234,270
2024,Subaru,Subaru,LEGACY,23.0,31.0,26.0,2100,,5,5,,750.0,381,283,337
2024,Subaru,Subaru,LEGACY,27.0,35.0,30.0,1800,,6,6,750.0,,330,253,295
2024,Subaru,Subaru,WRX,18.0,25.0,21.0,3050,,4,4,,5500.0,478,353,422
2024,Subaru,Subaru,WRX,19.0,26.0,22.0,2950,,5,5,,5000.0,464,339,408
2024,Toyota,TOYOTA,CAMRY,22.0,33.0,26.0,2100,,5,5,,750.0,395,268,338
2024,Toyota,TOYOTA,CAMRY AWD LE/SE,25.0,34.0,29.0,1850,,6,6,500.0,,351,260,310
2024,Toyota,TOYOTA,CAMRY AWD XLE/XSE,25.0,34.0,28.0,1950,,6,6,0.0,,353,256,315
2024,Toyota,TOYOTA,CAMRY HYBRID LE,51.0,53.0,52.0,1050,,8,8,4500.0,,173,167,170
2024,Toyota,TOYOTA,CAMRY HYBRID SE/XLE/XSE,44.0,47.0,46.0,1150,,8,8,4000.0,,200,189,195
2024,Toyota,TOYOTA,CAMRY LE/SE,28.0,39.0,32.0,1700,,6,6,1250.0,,320,230,280
2024,Toyota,TOYOTA,CAMRY TRD,22.0,31.0,25.0,2150,,5,5,,1000.0,409,287,354
2024,Toyota,TOYOTA,CAMRY XLE/XSE,27.0,38.0,31.0,1750,,6,6,1000.0,,329,234,286
2024,Toyota,TOYOTA,CAMRY XSE,22.0,32.0,26.0,2100,,5,5,,750.0,401,277,345
2024,Toyota,TOYOTA,PRIUS,57.0,56.0,57.0,950,,8,8,5000.0,,154,158,155
2024,Toyota,TOYOTA,PRIUS AWD,53.0,54.0,54.0,1000,,8,8,4750.0,,166,163,163
2024,Toyota,TOYOTA,PRIUS AWD XLE/LTD,49.0,50.0,49.0,1100,,8,8,4250.0,,179,176,179
2024,Toyota,TOYOTA,PRIUS XLE/LTD,52.0,52.0,52.0,1050,,8,8,4500.0,,168,169,169
2024,Toyota,TOYOTA,TOYOTA CROWN AWD,29.0,32.0,30.0,1800,,6,6,750.0,,303,272,293
2024,Toyota,TOYOTA,TOYOTA CROWN AWD,42.0,41.0,41.0,1300,,7,7,3250.0,,209,214,214
2024,Volvo,Volvo,S90 B6 AWD,22.0,31.0,25.0,2600,,5,5,,3250.0,398,285,347
2024,Honda,Acura,INTEGRA,30.0,37.0,33.0,1950,,6,6,0.0,,296,237,269
2024,Honda,Acura,INTEGRA,21.0,28.0,24.0,2700,,5,5,,3750.0,419,312,371
2024,Honda,Acura,INTEGRA A-SPEC,29.0,36.0,32.0,2000,,6,6,,250.0,304,245,277
2024,Honda,Acura,INTEGRA A-SPEC,26.0,36.0,30.0,2150,,6,6,,1000.0,339,241,293
2024,Volkswagen Group of,Audi,A8 quattro,19.0,28.0,22.0,2950,,5,5,,5000.0,468,318,400
2024,Volkswagen Group of,Audi,S8,15.0,24.0,18.0,3600,,4,4,,8250.0,605,377,502
2024,BMW,BMW,740i Sedan,25.0,31.0,28.0,2300,,6,6,,1750.0,347,279,317
2024,BMW,BMW,740i xDrive Sedan,24.0,31.0,27.0,2400,,5,5,,2250.0,359,285,326
2024,BMW,BMW,760i xDrive Sedan,18.0,25.0,20.0,3200,,4,4,,6250.0,494,344,427
2024,Hyundai,GENESIS,G80 AWD,22.0,30.0,25.0,2600,,5,5,,3250.0,412,299,361
2024,Hyundai,GENESIS,G80 AWD,17.0,25.0,19.0,3400,,4,4,,7250.0,541,361,460
2024,Hyundai,GENESIS,G90 AWD,18.0,26.0,21.0,3050,,4,4,,5500.0,491,347,426
2024,Hyundai,GENESIS,G90 MHEV,17.0,24.0,20.0,3200,,4,4,,6250.0,505,363,441
2024,Honda,Honda,ACCORD,29.0,37.0,32.0,1700,,6,6,1250.0,,306,239,277
2024,Honda,Honda,ACCORD,51.0,44.0,48.0,1100,,8,8,4250.0,,172,200,184
2024,Honda,Honda,CIVIC 5Dr,31.0,39.0,35.0,1550,,7,7,2000.0,,285,224,258
2024,Honda,Honda,CIVIC 5Dr,30.0,37.0,33.0,1650,,6,6,1500.0,,292,237,267
2024,Honda,Honda,CIVIC 5Dr,28.0,37.0,31.0,1750,,6,6,1000.0,,319,237,282
2024,Honda,Honda,CIVIC 5Dr,30.0,38.0,33.0,1650,,6,6,1500.0,,299,233,269
2024,Honda,Honda,CIVIC 5Dr,29.0,37.0,32.0,1700,,6,6,1250.0,,307,241,277
2024,Honda,Honda,CIVIC 5Dr,26.0,36.0,29.0,1850,,6,6,500.0,,338,246,304
2024,Honda,Honda,CIVIC 5Dr,22.0,28.0,24.0,2700,,5,5,,3750.0,404,314,364
2024,Hyundai,HYUNDAI MOTOR COMPANY,Sonata AWD,25.0,34.0,28.0,1950,,6,6,0.0,,361,260,316
2024,Hyundai,HYUNDAI MOTOR COMPANY,Sonata FWD,23.0,32.0,27.0,2000,,5,5,,250.0,378,277,333
2024,Hyundai,HYUNDAI MOTOR COMPANY,Sonata FWD,25.0,36.0,29.0,1850,,6,6,500.0,,353,245,305
2024,Hyundai,HYUNDAI MOTOR COMPANY,Sonata Hybrid,44.0,51.0,47.0,1150,,8,8,4000.0,,199,174,188
2024,Kia,KIA,K5,27.0,37.0,31.0,1750,,6,6,1000.0,,335,242,293
2024,Kia,KIA,K5,24.0,32.0,27.0,2000,,5,5,,250.0,377,278,332
2024,Kia,KIA,K5 AWD,25.0,33.0,28.0,1950,,6,6,0.0,,354,269,316
2024,Maserati,MASERATI,Quattroporte GT,16.0,25.0,19.0,3400,,4,4,,7250.0,541,344,453
2024,Maserati,MASERATI,Quattroporte Modena AWD,17.0,25.0,20.0,3200,,4,4,,6250.0,534,361,457
2024,Maserati,MASERATI,Quattroporte Modena RWD,16.0,25.0,19.0,3400,,4,4,,7250.0,541,344,453
2024,Maserati,MASERATI,Quattroporte Trofeo,13.0,20.0,16.0,4050,,3,3,,10500.0,654,446,560
2024,Mercedes-Benz,Mercedes-Benz,Maybach S 680 4Matic,12.0,20.0,15.0,4300,,2,2,,11750.0,747,443,610
2024,Mercedes-Benz,Mercedes-Benz,S 500 4MATIC,21.0,31.0,24.0,2700,,5,5,,3750.0,425,290,364
2024,Mercedes-Benz,Mercedes-Benz,S 580 4MATIC,18.0,27.0,21.0,3050,,4,4,,5500.0,493,326,418
2024,Mercedes-Benz,Mercedes-Benz,S 580 4MATIC Maybach,18.0,26.0,21.0,3050,,4,4,,5500.0,502,338,428
2024,Porsche,Porsche,Panamera,18.0,25.0,21.0,3050,,4,4,,5500.0,493,355,431
2024,Porsche,Porsche,Panamera 4,18.0,25.0,21.0,3050,,4,4,,5500.0,496,356,425
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost,12.0,19.0,14.0,4600,,2,2,,13250.0,746,475,624
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost Black Badge,12.0,19.0,14.0,4600,,2,2,,13250.0,746,475,624
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost Extended,12.0,19.0,14.0,4600,,2,2,,13250.0,746,475,624
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom,12.0,18.0,14.0,4600,,2,2,,13250.0,760,492,639
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Extended,12.0,18.0,14.0,4600,,2,2,,13250.0,760,492,639
2024,Volkswagen Group of,Volkswagen,Arteon 4Motion,22.0,30.0,25.0,2600,,5,5,,3250.0,410,302,361
2024,Volkswagen Group of,Audi,A4 allroad quattro,23.0,30.0,26.0,2500,,5,5,,2750.0,389,293,346
2024,General Motors,Buick,ENVISTA,28.0,32.0,30.0,1800,,6,6,750.0,,316,277,296
2024,General Motors,Chevrolet,TRAX,28.0,32.0,30.0,1800,,6,6,750.0,,315,278,298
2024,Honda,Honda,HR-V AWD,25.0,30.0,27.0,2000,,5,5,,250.0,353,292,326
2024,Honda,Honda,HR-V FWD,26.0,32.0,28.0,1950,,6,6,0.0,,336,277,309
2024,Kia,KIA,Soul,27.0,33.0,30.0,1800,,6,6,750.0,,328,270,302
2024,Kia,KIA,Soul Eco dynamics,29.0,35.0,31.0,1750,,6,6,1000.0,,312,256,287
2024,Volkswagen Group of,Lamborghini,Urus Performante,14.0,19.0,16.0,4050,,3,3,,10500.0,626,467,554
2024,Mercedes-Benz,Mercedes-Benz,AMG GLA 35 4MATIC,22.0,28.0,24.0,2700,,5,5,,3750.0,411,320,370
2024,Subaru,Subaru,IMPREZA,27.0,34.0,30.0,1800,,6,6,750.0,,328,260,297
2024,Subaru,Subaru,IMPREZA,26.0,33.0,29.0,1850,,6,6,500.0,,337,268,306
2024,Volvo,Volvo,V60CC B5 AWD,24.0,31.0,27.0,2400,,5,5,,2250.0,375,283,334
2024,Volkswagen Group of,Audi,A6 allroad quattro,22.0,30.0,25.0,2600,,5,5,,3250.0,409,298,359
2024,Volkswagen Group of,Audi,RS 6 Avant,14.0,22.0,17.0,3800,,3,3,,9250.0,633,412,533
2024,Mercedes-Benz,Mercedes-Benz,AMG GLB 35 4MATIC,21.0,26.0,23.0,2800,,5,5,,4250.0,433,336,390
2024,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC AT (station wagon),22.0,31.0,25.0,2600,,5,5,,3250.0,402,289,351
2024,Nissan,NISSAN,MURANO AWD,20.0,28.0,23.0,2350,,5,5,,2000.0,454,319,393
2024,Nissan,NISSAN,MURANO FWD,20.0,28.0,23.0,2350,,5,5,,2000.0,435,319,388
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Cullinan,12.0,19.0,14.0,4600,,2,2,,13250.0,757,468,627
2024,Rolls-Royce,Rolls-Royce Motor Cars Limited,Cullinan Black Badge,12.0,19.0,14.0,4600,,2,2,,13250.0,757,468,627
2024,Volvo,Volvo,V90CC B6 AWD,22.0,29.0,25.0,2600,,5,5,,3250.0,403,304,358
2024,General Motors,Chevrolet,COLORADO 2WD,20.0,24.0,22.0,2450,,5,5,,2500.0,445,373,412
2024,General Motors,Chevrolet,COLORADO 2WD,19.0,24.0,21.0,2550,,4,4,,3000.0,462,367,420
2024,Ford Motor Company,Ford,MAVERICK FWD,23.0,30.0,26.0,2100,,5,5,,750.0,391,297,342
2024,Ford Motor Company,Ford,MAVERICK HEV FWD,42.0,33.0,37.0,1450,,7,7,2500.0,,213,267,237
2024,General Motors,GMC,CANYON 2WD,19.0,23.0,20.0,2700,,4,4,,3750.0,462,387,443
2024,Toyota,TOYOTA,TACOMA 2WD,20.0,26.0,23.0,2350,,5,5,,2000.0,435,343,394
2024,Toyota,TOYOTA,TACOMA SR5/SPORT/PRERUNNER 2WD,21.0,26.0,23.0,2350,,5,5,,2000.0,431,347,393
2024,Toyota,TOYOTA,TACOMA SR5/SPORT/PRERUNNER 2WD,20.0,24.0,22.0,2450,,5,5,,2500.0,437,366,405
2024,General Motors,Chevrolet,COLORADO 4WD,18.0,22.0,20.0,2700,,4,4,,3750.0,479,408,447
2024,General Motors,Chevrolet,COLORADO 4WD,18.0,23.0,20.0,2700,,4,4,,3750.0,490,393,446
2024,General Motors,Chevrolet,COLORADO 4WD MUD TERRAIN TIRES,17.0,20.0,18.0,3000,,4,4,,5250.0,529,451,494
2024,General Motors,Chevrolet,COLORADO ZR2 4WD,17.0,17.0,17.0,3200,,3,3,,6250.0,531,522,527
2024,General Motors,Chevrolet,COLORADO ZR2 BISON 4WD,16.0,16.0,16.0,3400,,3,3,,7250.0,559,570,564
2024,Ford Motor Company,Ford,MAVERICK AWD,22.0,29.0,25.0,2150,,5,5,,1000.0,408,307,356
2024,Ford Motor Company,Ford,MAVERICK TREMOR AWD,20.0,24.0,21.0,2550,,4,4,,3000.0,448,372,414
2024,General Motors,GMC,CANYON 4WD,18.0,22.0,19.0,2850,,4,4,,4500.0,490,404,468
2024,General Motors,GMC,CANYON 4WD MUD TERRAIN TIRES,17.0,20.0,18.0,3000,,4,4,,5250.0,529,451,494
2024,General Motors,GMC,CANYON AT4X 4WD,17.0,17.0,17.0,3200,,3,3,,6250.0,531,522,527
2024,General Motors,GMC,CANYON AT4X AEV 4WD,16.0,16.0,16.0,3400,,3,3,,7250.0,559,570,564
2024,Toyota,TOYOTA,TACOMA 4WD,19.0,24.0,21.0,2550,,4,4,,3000.0,472,365,424
2024,Toyota,TOYOTA,TACOMA 4WD MT,18.0,23.0,20.0,2700,,4,4,,3750.0,499,393,452
2024,Toyota,TOYOTA,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,19.0,24.0,21.0,2550,,4,4,,3000.0,473,365,424
2024,Toyota,TOYOTA,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,20.0,23.0,21.0,2550,,4,4,,3000.0,448,386,420
2024,Toyota,TOYOTA,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,19.0,23.0,21.0,2550,,4,4,,3000.0,469,388,433
2024,General Motors,Chevrolet,SILVERADO 2WD,17.0,21.0,19.0,2850,,4,4,,4500.0,506,426,470
2024,General Motors,Chevrolet,SILVERADO 2WD,18.0,22.0,20.0,2700,,4,4,,3750.0,486,412,453
2024,General Motors,Chevrolet,SILVERADO 2WD,23.0,29.0,26.0,2550,,5,5,,3000.0,435,351,397
2024,General Motors,Chevrolet,SILVERADO 2WD,16.0,22.0,18.0,3000,,4,4,,5250.0,554,410,489
2024,General Motors,Chevrolet,SILVERADO 2WD,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,Chevrolet,SILVERADO 2WD,16.0,21.0,18.0,3000,,4,4,,5250.0,540,430,490
2024,General Motors,Chevrolet,SILVERADO 2WD,12.0,15.0,13.0,3000,3650.0,4,4,,5250.0,541,442,496
2024,Ford Motor Company,Ford,F150 PICKUP 2WD,19.0,25.0,21.0,2550,,4,4,,3000.0,480,358,425
2024,Ford Motor Company,Ford,F150 PICKUP 2WD,17.0,25.0,20.0,2700,,4,4,,3750.0,538,354,455
2024,Ford Motor Company,Ford,F150 PICKUP 2WD,16.0,24.0,19.0,2850,,4,4,,4500.0,550,368,468
2024,Ford Motor Company,Ford,RANGER 2WD,21.0,25.0,22.0,2450,,5,5,,2500.0,427,354,402
2024,General Motors,GMC,SIERRA 2WD,17.0,21.0,19.0,2850,,4,4,,4500.0,506,426,470
2024,General Motors,GMC,SIERRA 2WD,18.0,22.0,20.0,2700,,4,4,,3750.0,484,408,450
2024,General Motors,GMC,SIERRA 2WD,23.0,29.0,25.0,2650,,5,5,,3500.0,437,353,399
2024,General Motors,GMC,SIERRA 2WD,16.0,21.0,18.0,3000,,4,4,,5250.0,554,423,495
2024,General Motors,GMC,SIERRA 2WD,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,GMC,SIERRA 2WD,16.0,20.0,18.0,3000,,4,4,,5250.0,558,441,506
2024,General Motors,GMC,SIERRA 2WD,12.0,15.0,13.0,3000,3650.0,4,4,,5250.0,541,442,496
2024,Nissan,NISSAN,FRONTIER 2WD,18.0,24.0,21.0,2550,,4,4,,3000.0,492,370,437
2024,Nissan,NISSAN,TITAN 2WD,15.0,21.0,17.0,3800,,3,3,,9250.0,577,427,510
2024,FCA US LLC,RAM,1500 4X2,20.0,25.0,22.0,2450,,5,5,,2500.0,451,353,407
2024,FCA US LLC,RAM,1500 4X2,18.0,23.0,20.0,3050,,4,4,,5500.0,489,386,443
2024,FCA US LLC,RAM,1500 Classic 4X2,17.0,25.0,20.0,2700,,4,4,,3750.0,522,362,450
2024,FCA US LLC,RAM,1500 Classic 4X2,15.0,21.0,17.0,3550,,3,3,,8000.0,609,418,523
2024,FCA US LLC,RAM,1500 HFE 4X2,20.0,26.0,23.0,2350,,5,5,,2000.0,438,340,394
2024,Toyota,TOYOTA,TUNDRA 2WD,18.0,23.0,20.0,2700,,4,4,,3750.0,501,384,449
2024,Toyota,TOYOTA,TUNDRA 2WD,18.0,23.0,20.0,2700,,4,4,,3750.0,493,380,442
2024,Toyota,TOYOTA,TUNDRA 2WD,20.0,24.0,22.0,2450,,5,5,,2500.0,441,367,408
2024,Toyota,TOYOTA,TUNDRA 2WD,20.0,24.0,22.0,2950,,5,5,,5000.0,441,367,408
2024,Toyota,TOYOTA,TUNDRA 2WD,18.0,23.0,20.0,3200,,4,4,,6250.0,493,380,442
2024,Toyota,TOYOTA,TUNDRA 2WD,18.0,23.0,20.0,3200,,4,4,,6250.0,501,384,449
2024,General Motors,Chevrolet,SILVERADO 4WD,17.0,19.0,18.0,3000,,4,4,,5250.0,528,479,506
2024,General Motors,Chevrolet,SILVERADO 4WD,18.0,21.0,19.0,2850,,4,4,,4500.0,493,423,468
2024,General Motors,Chevrolet,SILVERADO 4WD,23.0,27.0,24.0,2750,,5,4,,4000.0,450,375,416
2024,General Motors,Chevrolet,SILVERADO 4WD,21.0,24.0,23.0,2850,,5,4,,4500.0,474,419,450
2024,General Motors,Chevrolet,SILVERADO 4WD,15.0,20.0,17.0,3200,,3,3,,6250.0,572,450,517
2024,General Motors,Chevrolet,SILVERADO 4WD,15.0,19.0,17.0,3200,,3,3,,6250.0,584,474,535
2024,General Motors,Chevrolet,SILVERADO 4WD,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,Chevrolet,SILVERADO 4WD,11.0,14.0,12.0,3200,3950.0,3,3,,6250.0,576,462,524
2024,General Motors,Chevrolet,SILVERADO 4WD,15.0,20.0,17.0,3800,,3,3,,9250.0,591,449,527
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,16.0,17.0,17.0,3200,,3,3,,6250.0,551,514,534
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,16.0,17.0,16.0,3400,,3,3,,7250.0,559,520,542
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,21.0,23.0,22.0,3000,,5,4,,5250.0,491,448,471
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,21.0,23.0,22.0,3000,,5,4,,5250.0,482,439,463
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,15.0,18.0,16.0,3400,,3,3,,7250.0,585,496,545
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,15.0,18.0,16.0,3400,,3,3,,7250.0,597,504,555
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,11.0,14.0,12.0,3200,3950.0,3,3,,6250.0,576,462,524
2024,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,14.0,17.0,15.0,4300,,2,2,,11750.0,641,528,590
2024,General Motors,Chevrolet,SILVERADO 4WD ZR2,20.0,22.0,21.0,3150,,4,4,,6000.0,509,454,484
2024,General Motors,Chevrolet,SILVERADO 4WD ZR2,14.0,17.0,15.0,4300,,2,2,,11750.0,638,535,591
2024,Ford Motor Company,Ford,F150 PICKUP 4WD,18.0,23.0,20.0,2700,,4,4,,3750.0,497,387,444
2024,Ford Motor Company,Ford,F150 PICKUP 4WD,16.0,24.0,19.0,2850,,4,4,,4500.0,541,370,467
2024,Ford Motor Company,Ford,F150 PICKUP 4WD,16.0,24.0,19.0,2850,,4,4,,4500.0,553,373,472
2024,Ford Motor Company,Ford,F150 PICKUP 4WD HEV,22.0,24.0,23.0,2350,,5,5,,2000.0,398,373,387
2024,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,16.0,21.0,18.0,3000,,4,4,,5250.0,540,424,494
2024,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,15.0,20.0,17.0,3200,,3,3,,6250.0,592,444,523
2024,Ford Motor Company,Ford,F150 RAPTOR 4WD,14.0,18.0,16.0,3400,,3,3,,7250.0,627,494,555
2024,Ford Motor Company,Ford,F150 RAPTOR R 4WD,10.0,15.0,12.0,4500,,1,1,,12750.0,858,598,741
2024,Ford Motor Company,Ford,RANGER 4WD,20.0,24.0,22.0,2450,,5,5,,2500.0,446,369,402
2024,Ford Motor Company,Ford,RANGER 4WD,19.0,23.0,20.0,2700,,4,4,,3750.0,474,388,445
2024,Ford Motor Company,Ford,RANGER RAPTOR 4WD,16.0,18.0,17.0,3200,,3,3,,6250.0,561,482,525
2024,General Motors,GMC,SIERRA 4WD,17.0,18.0,17.0,3200,,3,3,,6250.0,535,486,513
2024,General Motors,GMC,SIERRA 4WD,17.0,20.0,18.0,3000,,4,4,,5250.0,522,446,488
2024,General Motors,GMC,SIERRA 4WD,23.0,27.0,24.0,2750,,5,4,,4000.0,450,375,416
2024,General Motors,GMC,SIERRA 4WD,15.0,20.0,17.0,3200,,3,3,,6250.0,574,435,511
2024,General Motors,GMC,SIERRA 4WD,15.0,19.0,17.0,3200,,3,3,,6250.0,586,469,533
2024,General Motors,GMC,SIERRA 4WD,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,GMC,SIERRA 4WD,11.0,14.0,12.0,3200,3950.0,3,3,,6250.0,576,462,524
2024,General Motors,GMC,SIERRA 4WD,15.0,19.0,16.0,4050,,3,3,,10500.0,606,457,539
2024,General Motors,GMC,SIERRA 4WD AT4X,19.0,20.0,19.0,3450,,4,3,,7500.0,530,516,524
2024,General Motors,GMC,SIERRA 4WD AT4X,14.0,16.0,15.0,4300,,2,2,,11750.0,638,557,601
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,16.0,17.0,16.0,3400,,3,3,,7250.0,559,520,542
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,21.0,23.0,22.0,3000,,5,4,,5250.0,491,448,471
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,15.0,18.0,16.0,3400,,3,3,,7250.0,603,502,558
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,15.0,18.0,16.0,3400,,3,3,,7250.0,597,500,553
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,15.0,19.0,16.0,3400,,3,3,,7250.0,604,475,546
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,11.0,14.0,12.0,3200,3950.0,3,3,,6250.0,576,462,524
2024,General Motors,GMC,SIERRA 4WD MUD TERRAIN TIRES,14.0,17.0,15.0,4300,,2,2,,11750.0,641,528,590
2024,Honda,Honda,RIDGELINE AWD,18.0,24.0,21.0,2550,,4,4,,3000.0,494,375,441
2024,Honda,Honda,RIDGELINE AWD TrailSport,18.0,23.0,20.0,2700,,4,4,,3750.0,496,386,446
2024,FCA US LLC,Jeep,Gladiator 4X4,17.0,22.0,19.0,2850,,4,4,,4500.0,517,405,466
2024,FCA US LLC,Jeep,Gladiator 4X4,16.0,21.0,18.0,3000,,4,4,,5250.0,567,419,500
2024,Nissan,NISSAN,FRONTIER 4WD,18.0,23.0,20.0,2700,,4,4,,3750.0,483,383,438
2024,Nissan,NISSAN,FRONTIER 4WD PRO-4X,18.0,22.0,19.0,2850,,4,4,,4500.0,493,397,469
2024,Nissan,NISSAN,TITAN 4WD,15.0,21.0,17.0,3800,,3,3,,9250.0,587,435,519
2024,Nissan,NISSAN,TITAN 4WD PRO-4X,14.0,20.0,16.0,4050,,3,3,,10500.0,622,453,546
2024,FCA US LLC,RAM,1500 4X4,19.0,24.0,21.0,2550,,4,4,,3000.0,458,367,417
2024,FCA US LLC,RAM,1500 4X4,18.0,22.0,19.0,3200,,4,4,,6250.0,506,395,456
2024,FCA US LLC,RAM,1500 Classic 4X4,16.0,23.0,19.0,2850,,4,4,,4500.0,547,382,473
2024,FCA US LLC,RAM,1500 Classic 4X4,15.0,20.0,17.0,3550,,3,3,,8000.0,602,437,528
2024,FCA US LLC,RAM,1500 TRX 4x4,10.0,14.0,12.0,5400,,1,1,,17250.0,850,624,748
2024,Toyota,TOYOTA,TACOMA HYBRID 4WD,22.0,24.0,23.0,2350,,5,5,,2000.0,397,377,388
2024,Toyota,TOYOTA,TACOMA HYBRID 4WD,23.0,24.0,24.0,2250,,5,5,,1500.0,389,366,379
